"time_index","RS40003","RS40004","RS40005","RS40007","RS40008","RS40009","RS40010","RS40011","RS40012","RS40013","RS40014","RS40015","RS40016","RS40017","RS40018","Alarm"
1358,-0.218957509534467,-0.146174024775765,-0.164852547794346,-0.519387694995351,-0.180414374925716,0.290844777448266,-0.257443039547939,-0.0641176573360061,-0.759191051074971,-0.938901922019222,0.234702924645729,-1.08893613761484,-0.198683928068914,-1.45008633413309,-1.3437146941156,"0:2"
1359,-0.119798614929356,-0.231554886324751,-0.220666489616077,0.172405042013135,-0.157843236334536,0.312906663345465,-0.270682438617156,-0.149810638691571,-0.993750403493183,-0.004889763982249,0.354571716245267,-0.674697091718152,-0.21302489856829,-1.34698120382612,-1.22227278040762,"0:2"
1360,-0.156241839985582,-0.0544944165393617,-0.217215416851338,0.0733359762624035,-0.158160035887084,0.473175842579405,-0.284380984695109,-0.138385237208639,-0.594264837948,-1.46973056281722,0.181652443822315,0.417064860357626,-0.198683928068914,-1.80986497893214,-1.24084135692866,"0:2"
1361,-0.134737364589172,-0.23558867794845,-0.164052734343568,-0.020219858424869,-0.0443851267817597,0.282099365133077,-0.235108812115825,-0.0641176573360061,-1.07107200703191,-0.996333944326282,0.167431015873866,-0.411413231435754,-0.115224885850112,-1.57977890668284,-1.33592432363351,"0:2"
1362,-0.0195196036972126,-0.319811101125415,-0.0909721769115365,0.27581333485398,-0.0848572157030655,0.169548609978317,-0.238168728052634,-0.0824691021070091,-0.863581243172046,-0.996333944326282,0.350560180974149,-1.28053247265361,-0.165422098403215,-1.4696993060599,-1.22442414779723,"0:2"
1363,-0.0770392493779517,-0.146174024775765,-0.0909721769115365,-0.869788585533062,-0.0680435612578461,0.375942833064647,-0.213498187877302,-0.0824691021070091,-0.149255563213378,1.19012462481936,0.291759232261312,-0.947921854832289,-0.126622023114623,-1.41966068637456,-1.39094455653104,"0:2"
1364,-0.0951360692853564,-0.0905447098834105,-0.131736028228946,-1.95255657192545,-0.101657829500601,0.304242838060156,-0.257443039547939,-0.109118441934275,-0.0178294442010528,-0.004889763982249,0.12113964670915,0.00282581446093602,-0.165422098403215,-1.21071206956531,-1.25850077804767,"0:2"
1365,-0.0770392493779517,-0.221524908931829,-0.149670472744807,0.343211601531556,-0.124228968091781,0.162923631623335,-0.253484627292305,-0.0908317160349105,-0.0627367849232575,1.44221832333532,0.211331218523038,-0.523350449681761,-0.180941582451574,-1.36938076317972,-1.21842496728719,"0:2"
1366,-0.116640544681767,-0.259659592834683,-0.148129285161227,-0.73883074850565,-0.135272097743356,0.186776095831285,-0.210068785487379,-0.0641176573360061,0.0512175527501759,-0.522937325835343,0.297271057652425,-0.202357544233651,-0.180941582451574,-1.45519144160742,-1.37408565281408,"0:2"
1367,-0.156241839985582,-0.251222269181077,-0.0909721769115365,-0.579090951870867,-0.124228968091781,0.338885983687061,-0.196116110868691,-0.0641176573360061,-0.440709604173461,-0.522937325835343,0.292028952292312,-0.202357544233651,-0.115224885850112,-1.39822395281287,-1.30561408701126,"0:2"
1368,-0.134737364589172,-0.277932674662617,-0.148129285161227,-0.909293525566355,-0.101657829500601,0.333827133317312,-0.216732996939345,-0.0750977267110056,-0.659589397475242,0.740368292824354,0.159579500763656,-0.643770960468669,-0.115224885850112,-1.46022814741268,-1.30217616503921,"0:2"
1369,-0.156241839985582,-0.201791004021483,-0.108906621427398,-2.05841146795879,-0.141042622537001,0.465080393470843,-0.22745086249599,-0.0620517472446159,-0.558717935111417,0.207546800234026,0.18819612794256,-1.08893613761484,-0.132160268737516,-1.45485251749033,-1.28895289646879,"0:2"
1370,-0.156241839985582,-0.277932674662617,-0.124088696476937,-1.89177208992698,-0.147632787051412,0.851719790897233,-0.228444600663858,-0.0933844526103701,-0.893229652055604,-0.212872062074188,0.367750663960736,-1.29411949630943,-0.147679752785876,-1.70258107132326,-1.26447597769763,"0:2"
1371,-0.156241839985582,-0.277932674662617,-0.111492289426619,-0.615698299931212,-0.0434025603447353,0.607449631349976,-0.240690261565207,-0.0793976078186801,-0.659589397475242,-0.478286382473187,0.473192725765997,0.63092830760677,-0.115224885850112,-1.87736026810161,-1.43643346231304,"0:2"
1372,-0.156241839985582,-0.201791004021483,-0.149670472744807,-2.22428491943616,-0.135272097743356,0.643837240476369,-0.238168728052634,-0.0353376885457116,-0.445948717763928,0.725594362087121,0.258069083683306,-0.414394698554328,-0.165422098403215,-1.62495402665952,-1.42260983241407,"0:2"
1373,-0.156241839985582,-0.131396858008634,-0.131736028228946,-0.63186326686412,-0.11847148394582,0.59921442299067,-0.251825832772957,-0.0557550434081047,-0.759191051074971,0.207546800234026,0.494260734607524,-1.28053247265361,-0.130744369898472,-1.97742693619468,-1.52356476256203,"0:2"
1374,-0.156241839985582,-0.078942862129796,-0.0627838625672677,-0.63186326686412,-0.0918980591173211,0.545477904048971,-0.210068785487379,-0.0824691021070091,-0.210344353366466,-0.601684333661612,0.545966923412682,-0.845972852044682,-0.115224885850112,-2.01105617670934,-1.59003268265778,"0:2"
1375,-0.178463959764877,-0.150298709371627,-0.131736028228946,-1.25340352631155,-0.135272097743356,0.664287225406553,-0.210068785487379,-0.0427090639417151,-0.532467496054049,-0.212872062074188,0.493373830487295,-1.29411949630943,-0.130744369898472,-1.98579321253944,-1.67597822193517,"0:2"
1376,-0.156241839985582,-0.221483641869546,-0.107059685967192,-0.444792356052347,-0.157843236334536,0.584434188748882,-0.22745086249599,-0.0483836680121012,0.038360369434102,-0.478286382473187,0.67953757560573,-0.209211339859741,-0.115224885850112,-1.62470334822267,-1.32473915114482,"0:2"
1377,-0.156241839985582,-0.0939109217391535,-0.0909721769115365,-0.815275724202212,-0.101657829500601,0.844768039614788,-0.216732996939345,-0.0557550434081047,-0.341188692211645,0.207546800234026,0.481527753197677,0.21668926171008,-0.0614825313704083,-2.09500407594061,-1.3330907867974,"0:2"
1378,-0.156241839985582,-0.0544944165393617,-0.0220200112498582,-0.25817495986555,-0.0848572157030655,0.640977079333508,-0.240060962539328,-0.0750977267110056,0.345093823356554,-0.265849818256912,0.871739369551681,-0.886734246038829,-0.198683928068914,-1.78394828408292,-1.69509256908579,"0:2"
1379,-0.196412219267291,-0.0769422155735441,-0.164852547794346,-0.476651862676141,-0.124228968091781,0.813171086635849,-0.238168728052634,-0.0641176573360061,-0.450794899340283,0.725594362087121,0.473192725765997,-0.821779948824929,-0.165422098403215,-2.10739793111676,-1.71029777647429,"0:2"
1380,-0.196412219267291,-0.0491275581273669,-0.0662958346497829,-1.89199705808483,-0.0933718726914926,0.911627044097507,-0.235108812115825,-0.0908317160349105,-0.29834114932072,-0.265849818256912,0.50845322090857,-0.411413231435754,-0.147679752785876,-1.7314679181995,-1.8281058519327,"0:2"
1381,-0.116640544681767,-0.150318687469941,-0.0909721769115365,-1.32939684450325,-0.11847148394582,0.857742913498953,-0.238168728052634,-0.0421397282617,-0.331994380090495,-1.20431624241822,0.591397573455457,0.011505903015493,-0.115224885850112,-1.57482611379035,-1.62477274440256,"0:2"
1382,-0.156241839985582,-0.13726121869258,-0.0823833437054389,-1.30996223562712,-0.0680435612578461,0.675255351245426,-0.257443039547939,-0.0641176573360061,0.404316643231204,-0.478286382473187,0.600989676793903,-0.886734246038829,-0.0774640306408356,-1.46937436885288,-1.46721573878569,"0:2"
1383,-0.156241839985582,-0.0544944165393617,-0.0662958346497829,-0.342776588403492,-0.0680435612578461,0.700202428189395,-0.202780322320658,-0.0908317160349105,-0.149255563213378,-0.478286382473187,0.51535800188663,-0.202357544233651,-0.147679752785876,-1.64334341868733,-1.63985036233329,"0:2"
1384,-0.0542933702460038,-0.24075774147169,-0.0220200112498582,0.078188525447681,-0.0848572157030655,0.619664407920854,-0.196116110868691,-0.0641176573360061,-0.331994380090495,-0.478286382473187,0.361749119734541,-0.202357544233651,-0.148486715515811,-1.48159923607572,-1.55557474461797,"0:2"
1385,-0.0770392493779517,-0.0246791125369326,-0.0909721769115365,-1.83237044029881,-0.0694847380360875,0.609165574379655,-0.216732996939345,-0.0557550434081047,-0.573070619185121,0.251658200658049,0.418330662178382,0.63092830760677,-0.176031835234831,-1.80184841833528,-1.41044971097305,"0:2"
1386,-0.0542933702460038,-0.221483641869546,-0.0903364233340735,-1.09597876634349,-0.101657829500601,0.612881009057358,-0.207083859941402,-0.0750977267110056,-0.210344353366466,0.977688060603083,0.643400536994816,0.00282581446093602,-0.0982895029627082,-1.77904073137272,-1.35710036965941,"0:2"
1387,-0.0951360692853564,0.00399563718904597,-0.149670472744807,-1.34058921053311,-0.101670870148285,0.901174687124426,-0.182413319766071,-0.0750977267110056,-0.67267227278485,0.251658200658049,0.50026484082789,-0.00316970857175003,-0.130744369898472,-1.85045585992108,-1.56255479817567,"0:2"
1388,-0.0542933702460038,-0.0246791125369326,-0.0662958346497829,-0.519387694995351,-0.0694847380360875,0.762998580279337,-0.196116110868691,-0.0641176573360061,-1.49583040447795,-0.004889763982249,0.58596594571823,-0.616596590130342,-0.106146594749621,-2.18067339336709,-1.47111698878591,"0:2"
1389,-0.031547491114056,-0.0328812301601038,-0.0381075203055142,-1.29373197323735,-0.03729860592389,0.899628391762616,-0.22745086249599,-0.0620517472446159,-1.26910684945703,0.207546800234026,0.761886170517474,-0.202357544233651,-0.0614825313704083,-1.67255325252577,-1.54849068592761,"0:2"
1390,-0.0542933702460038,-0.0169149274195892,0.0485291904929393,-1.7761350185345,0.00280601569128465,1.05648886430922,-0.215169444269041,-0.0557550434081047,-0.532467496054049,-0.996333944326282,0.614493939404025,0.00282581446093602,-0.0764248105615202,-2.02392116275741,-1.64501101409299,"0:2"
1391,-0.0770392493779517,0.0157016807494152,0.00616830309441058,-1.94312403914219,-0.0364750772825913,1.17536820085571,-0.232772499372607,-0.0933844526103701,-0.39497650775551,-0.601684333661612,0.63892209860302,-0.414394698554328,-0.0764248105615202,-2.04688315794616,-1.60307348422625,"0:2"
1392,-0.031547491114056,-0.0660962642929762,-0.131736028228946,-1.20492733891977,-0.052671083590868,0.818267846916473,-0.226737586946519,-0.0081341169406936,0.18149262978103,-0.730919623927282,0.873043559269439,0.011505903015493,-0.147679752785876,-2.488081369235,-1.88296622675128,"0:2"
1393,-0.0144419597139977,-0.0285167751732038,-0.0700246197944546,-1.50995705520205,-0.0211025996156133,1.1673430464974,-0.202780322320658,-0.0124075462380463,-0.0021352670813755,0.251658200658049,0.572560769944894,0.21668926171008,-0.0764248105615202,-2.03725857050282,-2.44927931200602,"0:2"
1394,0.0032262754347353,-0.0246791125369326,-0.0460605999341488,-0.994129682395827,-0.052671083590868,0.890484724667823,-0.179097806086457,-0.0143780566910948,0.172867579474205,-0.212872062074188,0.623675125575539,-0.414394698554328,-0.0764248105615202,-1.84519894100754,-2.07966711726152,"0:2"
1395,-0.0144419597139977,-0.118359367329588,-0.131736028228946,-1.96814353053845,-0.086285351833623,1.02702488432429,-0.158161280895959,-0.0143780566910948,0.109489458959092,-0.00043549785791297,0.81745690879807,-0.414394698554328,-0.0614825313704083,-1.97660690666633,-1.81533984492392,"0:2"
1396,0.00266357168606051,0.017063026000644,-0.0903364233340735,-1.79380412711481,-0.0848572157030655,1.00108412175947,-0.158796721847777,-0.0222917090793219,0.103820582522976,-0.004889763982249,0.797650321310061,-0.821779948824929,-0.0774640306408356,-2.26140740043464,-1.71529232016952,"0:2"
1397,0.0380000419835266,-0.0246791125369326,-0.0909721769115365,-1.85081384813859,-0.101657829500601,0.699986736876199,-0.148732518898805,-0.0620517472446159,0.312579362719497,-1.20431624241822,0.638599709357069,0.417064860357626,-0.0231444713038842,-1.82595078461613,-1.46721573878569,"0:2"
1398,0.0742763178146258,0.078303590390226,-0.0909721769115365,-1.93062523671384,-0.086285351833623,0.872118353039499,-0.138668315949833,-0.0641176573360061,0.223443796632525,0.251658200658049,0.934437024821085,-0.414394698554328,-0.0764248105615202,-1.95729789562986,-1.69509256908579,"0:2"
1399,0.131978435450179,0.0903385555545354,-0.00651930439474406,-0.92444899379066,-0.0532887317278108,1.02973123570152,-0.173812184774873,-0.0353376885457116,-0.459116281511688,0.513157797870845,1.01568490198682,-0.202357544233651,-0.0246755597781085,-2.16403362212565,-2.35037247431829,"0:2"
1400,0.198918136071544,0.0129003765828398,0.0064590466049905,-0.542367207182555,-0.0467802564444441,0.944308732779145,-0.158796721847777,-0.0353376885457116,-0.237739631478838,0.207546800234026,0.735073294749968,-0.209211339859741,-0.0420286514136395,-1.82214120066894,-2.20055305802044,"0:2"
1401,0.198918136071544,0.115883079509998,-0.0220200112498582,-0.806096556388346,-0.0152117724691893,1.03010300181278,-0.148732518898805,-0.0254535257044359,-0.210344353366466,0.977688060603083,0.724506174825138,0.431389912037178,-0.0032285761250476,-2.45626695831544,-2.01850156902255,"0:2"
1402,0.225009057071472,0.16808971355621,-0.0909721769115365,-1.19176150983977,-0.03729860592389,0.818267846916473,-0.173812184774873,-0.0427090639417151,-0.123785293805405,-0.478286382473187,0.774424675575696,-0.209211339859741,-0.0246755597781085,-2.11305929522142,-2.35050494619045,"0:2"
1403,0.261019659149439,0.198254999482994,-0.111492289426619,-0.868177630331495,0.00280601569128465,0.785647437735592,-0.173812184774873,-0.0013320772247052,0.170090976800974,0.725594362087121,0.684018355147461,-1.08893613761484,0.0281870707314004,-1.63256022765037,-2.07719050060435,"0:2"
1404,0.278654744182979,0.111469911137949,-0.00813818170617825,-1.43481998155658,0.0190020219995614,1.04118589386269,-0.173812184774873,0.00855208561657041,0.0512175527501759,0.977688060603083,0.849198007459515,-0.217870358898848,-0.0250932685262356,-1.41361758080795,-1.66489176149113,"0:2"
1405,0.355208320562654,0.0482486250702929,-0.0662958346497829,-0.889490940647353,-0.00490659330733655,1.07026004277113,-0.194113269013554,-0.0427090639417151,0.0512175527501759,1.19012462481936,1.11291732162547,0.205027706036949,0.00827117555256375,-2.01931964858716,-1.76101590520065,"0:2"
1406,0.32601328198679,0.200072698992751,-0.0381075203055142,-0.599255883280307,-0.0135323582984023,1.03157012233764,-0.203404574035412,-0.0483836680121012,0.172867579474205,-1.20431624241822,0.832387988725952,-1.52349575822377,0.0281870707314004,-1.87753284568872,-1.59729163960858,"0:2"
1407,0.369618189800085,0.110173577986995,-0.00897316926162751,-0.143749245652517,-0.014370389350487,0.963195549621108,-0.187764859393561,-0.0353376885457116,-0.210344353366466,-0.004889763982249,0.837934349634882,-0.414394698554328,-0.0667136775324996,-2.25626369433917,-1.93465131748697,"0:2"
1408,0.382894294774869,0.0312799189046835,-0.0627099224194703,-0.510005399739863,-0.0434025603447353,0.993057568811327,-0.213498187877302,-0.0557550434081047,0.172867579474205,-1.46973056281722,1.01712020675678,-0.414394698554328,-0.0933601934489241,-2.18326093136952,-2.15836347271762,"0:2"
1409,0.382894294774869,0.0697277726003724,0.0421843049698106,-0.722743938168374,-0.052671083590868,1.03930690444477,-0.18882764770197,-0.0908317160349105,0.152314707107535,-0.0137561197409499,0.83229558223388,-0.414394698554328,0.0194705141857177,-2.81192997318056,-2.67129618349479,"0:2"
1410,0.369618189800085,0.0757738707038301,0.114939186224584,-1.78668312044809,-0.052671083590868,0.890892737711872,-0.210068785487379,-0.0557550434081047,-0.00738387147027247,0.938030926303396,1.01712020675678,1.05949240518301,-0.0545601181603322,-2.33730538419009,-2.6851392658237,"0:2"
1411,0.340423151224221,-0.0073854195897902,-0.0347076187390129,-1.25340352631155,-0.0680435612578461,1.16978404548697,-0.148732518898805,0.013256509620365,-0.109247199009106,-0.938901922019222,0.974673675078662,0.417064860357626,0.0281870707314004,-2.04791402433528,-2.29437351229438,"0:2"
1412,0.382894294774869,-0.00406832958276955,-0.00651930439474406,-0.421700827768544,-0.052671083590868,1.25072592088531,-0.182413319766071,-0.0013320772247052,-0.270905589937408,-0.212872062074188,0.802169929158782,1.05949240518301,-0.0396178389692203,-2.19637773586105,-2.61202546773814,"0:2"
1413,0.412259805069035,0.0129003765828398,0.0200501326380905,-0.63186326686412,-0.03729860592389,1.0117877967874,-0.18882764770197,0.0581133988749021,0.223443796632525,0.725594362087121,1.13240991194944,0.205027706036949,0.0238864295773132,-1.96250719769231,-2.27710192079192,"0:2"
1414,0.384403359138518,0.238287478598631,0.063126418804108,0.0171037476410317,-0.0211025996156133,1.03680219741961,-0.094627621711888,0.0196275546299115,-0.29834114932072,-0.996333944326282,1.0029403263877,-1.05115621073927,-0.0250932685262356,-1.73510728079739,-2.089548893817,"0:2"
1415,0.378680216945806,0.225716222075765,-0.0381075203055142,-1.04835842270054,-0.0211025996156133,1.15117146129109,-0.0788199299086904,0.00855208561657041,0.110440372624825,0.459640498749989,0.994914089552935,0.205027706036949,-0.0933601934489241,-1.97681901683327,-1.68379053469001,"0:2"
1416,0.354833020461652,0.198254999482994,0.0346473609492593,-1.04967514317808,-0.0211025996156133,1.47309715955837,-0.158796721847777,0.0342161414749816,-0.207707283606762,-0.212872062074188,1.00632300669254,-0.643770960468669,-0.0396178389692203,-2.84043839914014,-2.38125979081752,"0:2"
1417,0.354833020461652,0.20269544387516,0.0346473609492593,-0.864443323755032,-0.0152117724691893,1.19092125739944,-0.141727634706929,-0.0353376885457116,0.0536397823964715,-0.522937325835343,0.925075129526799,-0.414394698554328,-0.00406576730606037,-2.88247660740261,-2.91731643277223,"0:2"
1418,0.354833020461652,0.0903385555545354,0.0485291904929393,-0.583555052045408,0.00455632383602217,0.860758598854606,-0.187764859393561,0.00855208561657041,0.0512175527501759,-1.20431624241822,1.10449779475882,-0.821779948824929,0.106148376953217,-2.52473185267286,-3.02523206849314,"0:2"
1419,0.354833020461652,0.20498218818944,0.0064590466049905,-0.544762963699633,0.0190020219995614,0.742548595349153,-0.182413319766071,-0.0124075462380463,0.518194148535852,-0.0137561197409499,0.706490672906419,0.205027706036949,0.0935011465317675,-1.88150572752139,-2.62146472350552,"0:2"
1420,0.354833020461652,0.200180529949339,-0.0754714700564224,-0.506771906339245,0.0190020219995614,1.15961167950126,-0.216732996939345,-0.0254535257044359,-0.210344353366466,-1.20431624241822,0.730277362406432,0.21668926171008,-0.0231444713038842,-2.23374194906602,-2.75065171501728,"0:2"
1421,0.340423151224221,0.0546425151204165,-0.00651930439474406,-0.500565509567765,0.0284649391429201,0.786552556156391,-0.206140674570041,0.0488047283200518,0.0512175527501759,-0.730919623927282,1.07995697831602,-0.616596590130342,0.0708020562210022,-2.1844263011763,-2.5607296205046,"0:2"
1422,0.369618189800085,0.100842393460997,0.0200501326380905,-0.434871361415029,0.0190020219995614,0.720507828341204,-0.202780322320658,-0.0254535257044359,-0.0704324739738531,-0.004889763982249,0.980977260887437,-0.643770960468669,-0.0032285761250476,-1.75998082021767,-2.22142502504745,"0:2"
1423,0.355208320562654,0.0899907636078695,0.0485291904929393,-1.15887526399369,-0.0370204860611642,1.23103146492889,-0.163747981825902,-0.0557550434081047,-0.123785293805405,0.459640498749989,1.16624562967729,0.011505903015493,-0.0032285761250476,-1.87937748258553,-2.03270351577651,"0:2"
1424,0.311151555601655,0.0639736996464146,-0.0220200112498582,-1.38042025363637,-0.03729860592389,1.08132999787926,-0.135485001736212,-0.0071608452420282,0.0512175527501759,0.977688060603083,0.865875326012249,1.05949240518301,-0.0396178389692203,-2.19272846851749,-1.8452000411839,"0:2"
1425,0.437023685892551,-0.131396858008634,0.0900142017021275,-1.37309390124271,-0.0128980486554274,0.963140148895106,-0.157333653890002,-0.0483836680121012,-0.459116281511688,0.977688060603083,0.991962231269155,-0.414394698554328,-0.0545601181603322,-2.37697708356886,-2.08862581819657,"0:2"
1426,0.32601328198679,0.0382903892066653,0.0485291904929393,-0.580399824882489,0.0190020219995614,1.13969805001368,-0.155680309325616,-0.0143780566910948,0.8471828345661,0.725594362087121,1.05579445107734,0.00282581446093602,-0.00820219211277238,-3.18020879782356,-2.33993821146381,"0:2"
1427,0.311151555601655,0.190133019181332,0.063126418804108,-0.45775238413655,-0.00490659330733655,1.15278133757597,-0.163747981825902,-0.0013320772247052,0.381299936067562,0.251658200658049,1.09575723179194,-0.414394698554328,-0.0396178389692203,-2.70251852686316,-2.60206335648502,"0:2"
1428,0.322711509143979,0.0222315611088379,-0.0169635821691291,-1.67419480974945,0.0110105666514705,1.08046850209693,-0.116647968830861,-0.0013320772247052,0.345093823356554,-0.00043549785791297,0.842029593605446,-0.00700944828372758,-0.0231444713038842,-2.41903541843149,-2.66723839938528,"0:2"
1429,0.311151555601655,0.172710475527531,0.0346473609492593,-0.825441798012285,0.0190020219995614,1.12045733212633,-0.13531330677103,0.013256509620365,0.589323238060842,0.207546800234026,0.832437490267,0.21668926171008,-0.00820219211277238,-2.54195122426925,-2.07483477838572,"0:2"
1430,0.320331885136006,0.198254999482994,0.110202136058112,-1.44640044033776,0.0190020219995614,1.32585506589577,-0.133081615019891,0.0196275546299115,0.833032346108977,-0.212872062074188,1.10694805072213,-0.414394698554328,-0.0231444713038842,-2.60656355515835,-2.41741331226583,"0:2"
1431,0.340423151224221,0.172710475527531,0.063126418804108,-0.45518152296099,0.0429106373064593,1.24800508384074,-0.126712171779832,0.0488047283200518,0.381299936067562,0.459640498749989,1.12772814674833,0.845628957933868,-0.00820219211277238,-2.16561336699607,-2.04456367518263,"0:2"
1432,0.296289829216519,0.200180529949339,0.063126418804108,-0.471496781483171,0.0190020219995614,1.11885287095244,-0.141727634706929,-0.0013320772247052,0.172867579474205,-0.730919623927282,1.07495427090683,-0.202357544233651,-0.0525913907685732,-1.91431930410454,-2.08032665336857,"0:2"
1433,0.369618189800085,0.121973749044411,0.0346473609492593,-1.39094332663734,0.0429106373064593,1.19568951991847,-0.0037162833519614,0.0581133988749021,0.223443796632525,0.513157797870845,1.11725157747488,-0.643770960468669,-0.0231444713038842,-2.77020087491569,-2.08065352986027,"0:2"
1434,0.340423151224221,0.212742954643168,0.0737725208805807,-0.718965119266351,0.0586393369506126,1.09860395436535,-0.111061267900918,0.0342161414749816,0.0512175527501759,0.977688060603083,1.24132685977105,-0.209211339859741,0.0281870707314004,-3.0557657254817,-2.92056215962551,"0:2"
1435,0.296289829216519,0.215113385041753,0.0485291904929393,-0.701953743124218,0.0800474622907106,0.970721968589584,-0.035957621344189,-0.0013320772247052,1.03303926024942,-0.996333944326282,1.07629508292362,-0.414394698554328,-0.0231444713038842,-2.95226888679113,-3.10068366034328,"0:2"
1436,0.311151555601655,0.200180529949339,0.0346473609492593,-0.762681983575373,0.0190020219995614,0.944308732779145,-0.094627621711888,0.0727019857199722,0.273964733831564,1.44221832333532,0.893521947539971,0.844791754855915,0.0281870707314004,-2.33216995223387,-3.03761098481795,"0:2"
1437,0.296289829216519,0.137014435093412,0.116901984600147,-0.889754853111431,0.0800474622907106,1.16316609173285,-0.035957621344189,0.0909774921106464,-0.109247199009106,-1.20431624241822,0.842029593605446,-0.202357544233651,0.128847467263982,-2.34359514261539,-2.47077400639306,"0:2"
1438,0.307926339805546,0.0688594080244559,0.114939186224584,-0.337089269932542,0.0190020219995614,0.963195549621108,-0.0301449457274327,0.013256509620365,0.0512175527501759,0.207546800234026,1.15671259953149,0.21668926171008,0.00827117555256375,-1.93498229661698,-2.39997765134352,"0:2"
1439,0.296289829216519,0.238287478598631,0.0509139577721346,-0.6911949078759,0.0800474622907106,1.08735663235005,-0.0037162833519614,0.0196275546299115,0.502949962791591,0.938030926303396,1.24661603937402,0.418891153286094,0.0935011465317675,-2.11776815452864,-2.33477492019158,"0:2"
1440,0.32601328198679,0.078190592550454,0.0485291904929393,-1.37952696579232,0.160951703762217,1.11082467406922,-0.0037162833519614,0.10629770364486,0.152314707107535,-0.212872062074188,0.91267239492936,0.205027706036949,0.0508861610421656,-2.03118566115752,-2.21928974656224,"0:2"
1441,0.296289829216519,0.310523671652248,0.0363167294609658,-0.868177630331495,0.0943002736278487,1.31974311156665,-0.0037162833519614,0.0581133988749021,-0.0627367849232575,-0.730919623927282,1.06629661517943,0.00282581446093602,0.0695087006624159,-2.56673214313214,-2.50677022530308,"0:2"
1442,0.325561424839085,0.283063548358246,0.063126418804108,-1.78314590805459,0.00280601569128465,1.25443040401827,0.016292316900158,0.0581133988749021,-0.184386811647287,1.47085241889372,1.14431788704348,0.011505903015493,-0.0619445465924761,-3.22483870248386,-3.42164674338781,"0:2"
1443,0.296289829216519,0.319622713201274,0.0200501326380905,-0.266692897429124,0.0265722633167723,1.07251016874551,-0.109486296714701,0.0371537670202853,-0.123785293805405,1.44221832333532,1.08149726766629,0.205027706036949,-0.0933601934489241,-2.94500097122219,-3.65137566818012,"0:2"
1444,0.32601328198679,0.310523671652248,0.0900142017021275,-2.31720267210741,0.0190020219995614,1.18200476519083,-0.138668315949833,0.0342161414749816,-0.67267227278485,0.459640498749989,0.894965015286046,0.431389912037178,0.0935011465317675,-2.41432339984607,-2.78630479322287,"0:2"
1445,0.293516470568114,0.078190592550454,0.153984240576694,-1.47149533265921,0.039942840675536,0.942710699187536,-0.116647968830861,0.0581133988749021,0.215513013438181,-0.730919623927282,0.792435917787216,0.418891153286094,0.0708020562210022,-1.59947455087827,-2.39593717348773,"0:2"
1446,0.325561424839085,0.125686804041989,0.116901984600147,-0.980070905073136,0.00280601569128465,1.02874633023436,-0.0623862837196604,0.14478354788985,0.511159141171123,-1.20431624241822,0.812969467523867,-0.431733806147992,-0.0231444713038842,-1.47678518547713,-1.70108250121668,"0:2"
1447,0.325561424839085,0.251672549884781,0.151368801402116,-0.772539891883001,0.0190020219995614,1.00984930283665,-0.0623862837196604,0.0581133988749021,-0.29834114932072,0.251658200658049,1.09308472497722,0.854208246806701,0.00827117555256375,-1.80414687088585,-1.90047066043496,"0:2"
1448,0.340423151224221,0.306237641915124,-0.00651930439474406,-1.72501373950012,0.0429106373064593,1.36769567565318,-0.0037162833519614,0.0342161414749816,-0.331994380090495,-0.00043549785791297,0.83229558223388,-0.431733806147992,-0.0032285761250476,-1.77352812329536,-2.25123311195832,"0:2"
1449,0.340423151224221,0.251164476750485,-0.0381075203055142,-1.85324265377748,-0.0140899359274395,1.0165256105305,0.0485336548923856,0.00855208561657041,0.295446967454463,-0.730919623927282,1.00981987457485,0.844791754855915,0.0708020562210022,-1.86215322778233,-2.29812485750463,"0:2"
1450,0.340423151224221,0.242583439463561,0.0346473609492593,-2.05894578111704,0.0265722633167723,1.09416549830388,0.0227123790235099,-0.0124075462380463,-0.118586461485878,-0.004889763982249,1.030895761638,0.633591803613191,0.0281870707314004,-1.98492114775298,-2.4964816667563,"0:2"
1451,0.32601328198679,0.183214313433992,0.0488475363581242,-1.39171619159047,0.117184287274962,1.0657731933937,-0.0301449457274327,0.0853380717902431,0.273964733831564,1.44221832333532,0.985180078181369,-0.202357544233651,0.0935011465317675,-1.71140961098909,-2.38125979081752,"0:2"
1452,0.296289829216519,0.13711844080406,0.00616830309441058,-1.02200362572665,0.0800474622907106,0.784953848565838,-0.0523912675332191,0.114874749510567,0.502949962791591,1.19012462481936,0.790424660208942,0.845628957933868,0.164193787996197,-1.60988350252854,-2.41763092674056,"0:2"
1453,0.311151555601655,0.0899907636078695,0.167738407862521,-1.11741218265547,0.0190020219995614,0.764322805384491,-0.0107623550407556,0.00855208561657041,0.0512175527501759,1.47085241889372,0.779418329617089,-0.616596590130342,0.0708020562210022,-1.69010353403656,-1.94431498090287,"0:2"
1454,0.340423151224221,0.25514586415739,0.178256584300135,-0.429878440805723,0.039942840675536,0.857742913498953,-0.0623862837196604,0.0342161414749816,-0.0072341676432071,0.938030926303396,0.754202836666358,-0.414394698554328,0.0708020562210022,-1.73516326141906,-1.63308860346868,"0:2"
1455,0.325561424839085,0.215113385041753,0.239611184000123,0.228076386232314,-0.00490659330733655,0.762913081557889,0.0749623172678569,0.0196275546299115,0.273964733831564,0.513157797870845,0.707214962290285,0.00282581446093602,0.145561697547013,-1.79638075029586,-2.43672334494226,"0:2"
