"eID","RS40003","RS40004","RS40005","RS40007","RS40008","RS40009","RS40010","RS40011","RS40012","RS40013","RS40014","RS40015","RS40016","RS40017","RS40018"
7719,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7720,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7721,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7722,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7723,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7724,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7725,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7726,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7727,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7728,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7729,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7730,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7731,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7732,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7733,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7734,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7735,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7736,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7737,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7738,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7739,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7740,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7741,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7742,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7743,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7744,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7745,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7746,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7747,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7748,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7749,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7750,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7751,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7752,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7753,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7754,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7755,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7756,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7757,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7758,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7759,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7760,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7761,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7762,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7763,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7764,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7765,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7766,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7767,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7768,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7769,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7770,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7771,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7772,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7773,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7774,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7775,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7776,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7777,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7778,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7779,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7780,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7781,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7782,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7783,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7784,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7785,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7786,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7787,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7788,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7789,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7790,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7791,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7792,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7793,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7794,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7795,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7796,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7797,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7798,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7799,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7800,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7801,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7802,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7803,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7804,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7805,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7806,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7807,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7808,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7809,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7810,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7811,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7812,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7813,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7814,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7815,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7816,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7817,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7818,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7819,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7820,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7821,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7822,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7823,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7824,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7825,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7826,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7827,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7828,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7829,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7830,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7831,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7832,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7833,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7834,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7835,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7836,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7837,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7838,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7839,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7840,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7841,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7842,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7843,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7844,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7845,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7846,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7847,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7848,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7849,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7850,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7851,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7852,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7853,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7854,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7855,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7856,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7857,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7858,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7859,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7860,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7861,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7862,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7863,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7864,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7865,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7866,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7867,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7868,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7869,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7870,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7871,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7872,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7873,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7874,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7875,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7876,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7877,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7878,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7879,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7880,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7881,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7882,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7883,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7884,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7885,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7886,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7887,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7888,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7889,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7890,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7891,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7892,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7893,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7894,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7895,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7896,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7897,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7898,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7899,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7900,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7901,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7902,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7903,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7904,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7905,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7906,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7907,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7908,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7909,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7910,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7911,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7912,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7913,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7914,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7915,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7916,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7917,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7918,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7919,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7920,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7921,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
7922,"top_10%","top_10%",NA,"top_10%",NA,"top_10%",NA,NA,NA,NA,"top_10%",NA,NA,"top_10%","top_10%"
